user_id,movie_id,rating,rating_normalized
669,523,4,0.75
648,1047,2,0.25
174,371,5,1.0
496,1286,2,0.25
235,1451,4,0.75
308,1135,4,0.75
510,243,3,0.5
498,443,3,0.5
448,271,4,0.75
440,1194,5,1.0
107,312,4,0.75
503,427,5,1.0
498,607,3,0.5
686,205,5,1.0
11,123,3,0.5
379,566,4,0.75
637,148,3,0.5
699,760,3,0.5
652,699,5,1.0
354,429,3,0.5
429,432,4,0.75
543,214,3,0.5
328,181,4,0.75
158,227,2,0.25
452,318,5,1.0
699,983,3,0.5
453,122,3,0.5
697,150,5,1.0
690,67,4,0.75
503,451,4,0.75
267,1336,1,0.0
642,959,5,1.0
495,91,2,0.25
577,265,5,1.0
709,195,5,1.0
593,866,5,1.0
174,244,4,0.75
676,181,5,1.0
644,258,4,0.75
399,147,5,1.0
559,322,4,0.75
398,474,4,0.75
577,582,4,0.75
326,239,3,0.5
83,393,5,1.0
488,1039,4,0.75
697,333,3,0.5
339,81,5,1.0
526,750,4,0.75
626,332,3,0.5
242,268,5,1.0
682,182,4,0.75
552,240,2,0.25
334,508,3,0.5
717,287,5,1.0
373,1039,4,0.75
65,69,3,0.5
719,659,4,0.75
26,274,3,0.5
11,42,3,0.5
712,1178,4,0.75
612,118,3,0.5
532,506,5,1.0
682,80,1,0.0
684,520,4,0.75
273,347,4,0.75
425,100,4,0.75
454,1203,2,0.25
660,1035,2,0.25
22,17,4,0.75
664,223,4,0.75
712,385,5,1.0
305,172,4,0.75
429,726,2,0.25
592,421,5,1.0
561,744,3,0.5
128,490,5,1.0
382,135,3,0.5
487,42,3,0.5
715,231,3,0.5
678,181,3,0.5
411,435,3,0.5
279,517,4,0.75
267,100,5,1.0
284,333,3,0.5
463,258,5,1.0
328,984,3,0.5
435,1411,1,0.0
648,393,4,0.75
664,805,5,1.0
496,98,4,0.75
374,820,4,0.75
407,203,4,0.75
162,237,4,0.75
593,781,3,0.5
233,12,2,0.25
230,294,5,1.0
709,561,3,0.5
536,71,5,1.0
533,284,1,0.0
217,233,4,0.75
625,214,4,0.75
716,235,2,0.25
474,527,5,1.0
718,756,5,1.0
70,143,5,1.0
474,230,3,0.5
712,366,5,1.0
188,288,4,0.75
457,632,5,1.0
682,1305,3,0.5
696,1176,4,0.75
699,16,3,0.5
684,186,4,0.75
577,100,4,0.75
176,129,3,0.5
367,7,5,1.0
690,174,4,0.75
671,685,5,1.0
99,931,2,0.25
659,675,4,0.75
217,636,2,0.25
361,276,4,0.75
684,121,3,0.5
637,411,1,0.0
498,172,3,0.5
407,223,4,0.75
345,81,4,0.75
538,144,4,0.75
539,127,3,0.5
721,879,4,0.75
503,132,5,1.0
92,268,4,0.75
635,875,2,0.25
159,628,3,0.5
560,111,3,0.5
422,129,4,0.75
707,166,3,0.5
198,122,1,0.0
417,44,2,0.25
343,10,4,0.75
369,900,4,0.75
557,269,3,0.5
344,4,4,0.75
715,181,4,0.75
285,222,4,0.75
483,116,3,0.5
453,258,4,0.75
716,143,5,1.0
144,751,4,0.75
716,118,2,0.25
334,203,4,0.75
472,271,5,1.0
436,748,3,0.5
712,97,5,1.0
318,210,4,0.75
2,284,4,0.75
581,283,2,0.25
275,472,3,0.5
265,628,4,0.75
553,615,5,1.0
58,603,5,1.0
637,50,4,0.75
705,427,2,0.25
605,293,3,0.5
291,129,5,1.0
642,1473,4,0.75
102,226,2,0.25
660,404,2,0.25
251,210,4,0.75
59,584,4,0.75
52,107,4,0.75
686,79,4,0.75
456,53,4,0.75
373,232,3,0.5
116,1134,4,0.75
588,133,5,1.0
722,546,3,0.5
246,67,2,0.25
271,182,3,0.5
665,71,4,0.75
711,95,4,0.75
455,17,3,0.5
698,168,3,0.5
634,819,2,0.25
173,324,5,1.0
190,597,2,0.25
707,154,3,0.5
466,144,5,1.0
244,126,4,0.75
658,510,3,0.5
659,837,3,0.5
7,625,3,0.5
688,682,5,1.0
249,248,5,1.0
654,111,4,0.75
483,380,3,0.5
308,1045,4,0.75
654,317,4,0.75
487,216,4,0.75
457,559,4,0.75
201,1131,5,1.0
7,204,5,1.0
51,184,3,0.5
642,541,5,1.0
635,262,5,1.0
332,628,4,0.75
716,196,5,1.0
716,159,4,0.75
311,186,3,0.5
406,194,5,1.0
551,554,5,1.0
551,217,1,0.0
505,988,3,0.5
458,685,3,0.5
642,250,5,1.0
717,748,3,0.5
650,663,4,0.75
659,520,3,0.5
716,194,5,1.0
421,653,3,0.5
145,164,4,0.75
698,529,5,1.0
627,284,2,0.25
634,282,4,0.75
682,763,4,0.75
503,615,5,1.0
455,934,3,0.5
596,313,5,1.0
694,610,4,0.75
666,5,2,0.25
59,430,5,1.0
402,471,4,0.75
222,451,3,0.5
394,230,3,0.5
504,393,3,0.5
666,661,4,0.75
56,233,1,0.0
363,435,3,0.5
532,125,5,1.0
660,125,3,0.5
656,316,3,0.5
539,289,4,0.75
290,109,3,0.5
654,168,4,0.75
435,673,3,0.5
51,655,3,0.5
586,273,5,1.0
186,684,4,0.75
712,72,4,0.75
87,578,3,0.5
239,171,5,1.0
321,1050,3,0.5
637,475,1,0.0
487,404,4,0.75
682,1016,2,0.25
715,216,4,0.75
197,879,4,0.75
698,95,3,0.5
417,142,3,0.5
617,136,3,0.5
707,283,4,0.75
659,385,5,1.0
425,62,4,0.75
617,497,3,0.5
354,381,5,1.0
538,423,4,0.75
487,578,3,0.5
615,949,3,0.5
308,942,3,0.5
486,14,5,1.0
41,58,3,0.5
378,95,4,0.75
407,188,3,0.5
601,763,5,1.0
676,271,3,0.5
426,648,3,0.5
721,984,3,0.5
457,783,3,0.5
109,234,4,0.75
486,137,4,0.75
102,269,2,0.25
421,183,5,1.0
458,467,4,0.75
618,969,3,0.5
697,302,5,1.0
184,340,5,1.0
682,742,3,0.5
399,755,2,0.25
535,71,4,0.75
707,1281,4,0.75
487,49,4,0.75
491,696,3,0.5
634,274,3,0.5
295,84,2,0.25
361,166,4,0.75
638,228,3,0.5
291,364,3,0.5
504,65,4,0.75
634,924,4,0.75
334,23,4,0.75
501,147,3,0.5
256,988,4,0.75
514,647,3,0.5
721,687,3,0.5
178,1047,2,0.25
201,59,4,0.75
524,304,4,0.75
460,1380,3,0.5
482,315,3,0.5
693,53,4,0.75
488,135,4,0.75
21,379,3,0.5
437,812,3,0.5
354,528,5,1.0
344,11,3,0.5
97,23,5,1.0
326,367,3,0.5
711,204,3,0.5
588,728,3,0.5
592,322,1,0.0
447,260,2,0.25
712,734,4,0.75
480,209,4,0.75
622,157,4,0.75
665,234,3,0.5
7,402,5,1.0
567,603,5,1.0
378,775,3,0.5
712,1119,4,0.75
254,386,2,0.25
552,282,3,0.5
593,241,5,1.0
717,25,5,1.0
399,68,3,0.5
565,970,4,0.75
690,98,5,1.0
699,544,4,0.75
666,79,3,0.5
62,402,3,0.5
178,484,4,0.75
152,1136,5,1.0
388,300,4,0.75
622,809,2,0.25
686,64,5,1.0
345,300,3,0.5
570,301,3,0.5
401,275,4,0.75
267,127,5,1.0
648,218,3,0.5
567,430,4,0.75
41,357,4,0.75
648,56,1,0.0
314,158,3,0.5
525,127,3,0.5
670,650,2,0.25
437,496,4,0.75
533,15,4,0.75
494,357,5,1.0
378,597,3,0.5
293,180,5,1.0
622,1039,5,1.0
44,222,4,0.75
307,163,3,0.5
622,142,3,0.5
630,411,4,0.75
591,127,4,0.75
448,307,2,0.25
525,475,3,0.5
82,71,4,0.75
307,736,3,0.5
426,483,5,1.0
407,226,3,0.5
151,133,5,1.0
583,258,4,0.75
398,203,4,0.75
344,297,4,0.75
305,269,4,0.75
64,235,4,0.75
693,23,4,0.75
386,840,5,1.0
497,597,3,0.5
622,408,5,1.0
540,820,3,0.5
236,64,5,1.0
222,747,2,0.25
545,491,3,0.5
429,21,2,0.25
217,586,2,0.25
637,1226,2,0.25
661,501,4,0.75
70,88,4,0.75
318,866,4,0.75
64,185,4,0.75
682,379,4,0.75
595,330,4,0.75
566,240,3,0.5
664,513,4,0.75
717,324,3,0.5
187,423,4,0.75
194,674,2,0.25
194,157,4,0.75
365,476,4,0.75
373,577,1,0.0
698,478,4,0.75
567,675,4,0.75
650,194,4,0.75
94,544,3,0.5
591,662,3,0.5
724,305,3,0.5
152,871,3,0.5
239,652,5,1.0
324,331,4,0.75
727,123,3,0.5
215,56,5,1.0
676,354,4,0.75
425,750,2,0.25
374,403,2,0.25
109,755,5,1.0
521,1244,3,0.5
565,166,4,0.75
650,210,3,0.5
178,64,5,1.0
379,116,4,0.75
147,304,5,1.0
633,252,3,0.5
721,289,3,0.5
280,8,5,1.0
532,228,5,1.0
705,560,2,0.25
709,29,3,0.5
638,449,2,0.25
656,875,2,0.25
498,806,3,0.5
301,802,2,0.25
478,655,3,0.5
69,182,4,0.75
43,566,3,0.5
495,416,5,1.0
666,302,5,1.0
198,164,3,0.5
684,934,3,0.5
715,33,3,0.5
606,562,4,0.75
617,667,2,0.25
60,136,4,0.75
472,313,5,1.0
622,496,4,0.75
357,473,3,0.5
694,671,3,0.5
650,969,3,0.5
453,186,4,0.75
642,29,5,1.0
676,748,4,0.75
711,269,5,1.0
95,665,2,0.25
665,216,4,0.75
648,1092,1,0.0
191,316,5,1.0
198,108,3,0.5
595,844,4,0.75
102,258,4,0.75
715,284,4,0.75
577,85,3,0.5
429,482,3,0.5
674,282,5,1.0
709,22,5,1.0
143,1038,3,0.5
391,168,4,0.75
188,144,3,0.5
487,727,3,0.5
493,410,4,0.75
557,327,3,0.5
454,392,2,0.25
7,545,2,0.25
60,745,5,1.0
624,328,4,0.75
466,518,4,0.75
348,974,4,0.75
621,624,5,1.0
388,258,5,1.0
721,333,3,0.5
365,137,3,0.5
280,229,3,0.5
564,344,4,0.75
617,774,1,0.0
725,1197,3,0.5
394,109,4,0.75
684,371,2,0.25
60,70,4,0.75
593,280,3,0.5
701,297,4,0.75
506,761,2,0.25
508,222,3,0.5
514,486,3,0.5
538,143,3,0.5
38,78,5,1.0
7,652,3,0.5
96,83,3,0.5
488,318,4,0.75
601,64,4,0.75
305,708,3,0.5
535,98,2,0.25
707,531,5,1.0
601,125,1,0.0
87,72,3,0.5
181,476,4,0.75
503,443,5,1.0
346,64,4,0.75
239,180,5,1.0
164,405,5,1.0
633,566,3,0.5
151,82,3,0.5
16,273,5,1.0
497,577,2,0.25
524,513,4,0.75
398,756,3,0.5
488,96,3,0.5
718,841,4,0.75
640,126,4,0.75
682,546,3,0.5
76,192,5,1.0
314,318,5,1.0
682,157,4,0.75
250,322,3,0.5
660,132,3,0.5
357,455,5,1.0
665,369,4,0.75
533,150,3,0.5
608,328,4,0.75
460,276,5,1.0
533,239,3,0.5
280,1217,5,1.0
573,144,4,0.75
716,153,4,0.75
334,740,3,0.5
395,154,5,1.0
569,236,4,0.75
629,182,5,1.0
291,985,3,0.5
479,272,4,0.75
706,245,3,0.5
291,94,2,0.25
94,1011,4,0.75
407,193,3,0.5
642,597,4,0.75
109,405,5,1.0
233,588,5,1.0
545,393,4,0.75
279,546,3,0.5
216,169,3,0.5
666,515,5,1.0
680,408,5,1.0
560,137,4,0.75
456,427,4,0.75
719,291,3,0.5
577,69,4,0.75
617,631,2,0.25
708,1051,4,0.75
658,31,3,0.5
178,172,4,0.75
643,69,3,0.5
592,1085,3,0.5
588,739,4,0.75
693,25,4,0.75
589,258,2,0.25
454,528,4,0.75
207,470,3,0.5
363,816,1,0.0
516,169,5,1.0
501,922,4,0.75
87,423,3,0.5
707,83,3,0.5
709,823,3,0.5
579,65,3,0.5
458,597,3,0.5
711,343,3,0.5
567,582,3,0.5
639,269,3,0.5
424,288,1,0.0
553,186,3,0.5
24,12,5,1.0
454,300,4,0.75
435,720,2,0.25
707,1176,2,0.25
727,678,3,0.5
295,186,5,1.0
682,70,4,0.75
643,173,4,0.75
108,405,3,0.5
449,337,4,0.75
691,1,5,1.0
223,243,3,0.5
474,486,4,0.75
445,144,3,0.5
561,425,4,0.75
3,333,2,0.25
497,66,3,0.5
551,1217,1,0.0
497,225,3,0.5
568,462,4,0.75
637,273,3,0.5
674,929,3,0.5
715,756,2,0.25
566,12,4,0.75
622,449,2,0.25
707,427,4,0.75
622,212,3,0.5
417,234,4,0.75
18,223,5,1.0
347,192,4,0.75
452,156,4,0.75
620,674,3,0.5
141,597,4,0.75
406,1,4,0.75
6,173,5,1.0
660,434,3,0.5
648,373,3,0.5
705,265,5,1.0
181,718,1,0.0
62,1077,3,0.5
727,441,2,0.25
653,765,1,0.0
417,95,5,1.0
682,188,4,0.75
499,483,5,1.0
663,284,4,0.75
545,746,4,0.75
269,649,2,0.25
379,746,3,0.5
711,1074,3,0.5
676,313,4,0.75
727,117,3,0.5
654,181,3,0.5
650,648,3,0.5
697,683,1,0.0
727,181,3,0.5
344,516,5,1.0
472,29,5,1.0
192,813,4,0.75
83,864,4,0.75
85,657,4,0.75
472,63,4,0.75
663,405,3,0.5
148,168,5,1.0
271,847,4,0.75
625,945,3,0.5
639,191,3,0.5
90,482,5,1.0
140,873,2,0.25
545,97,3,0.5
324,411,5,1.0
489,313,4,0.75
6,268,3,0.5
554,864,4,0.75
682,651,4,0.75
720,872,3,0.5
564,472,4,0.75
568,301,1,0.0
432,1,2,0.25
429,141,3,0.5
698,210,5,1.0
521,25,2,0.25
162,79,4,0.75
632,357,4,0.75
575,50,2,0.25
718,975,2,0.25
141,346,1,0.0
560,100,5,1.0
213,164,5,1.0
588,395,4,0.75
478,26,5,1.0
712,213,3,0.5
645,956,4,0.75
407,250,4,0.75
436,265,3,0.5
680,248,4,0.75
729,328,3,0.5
334,9,4,0.75
716,707,4,0.75
694,199,5,1.0
623,183,3,0.5
693,333,3,0.5
49,428,5,1.0
694,50,5,1.0
727,105,1,0.0
299,513,4,0.75
682,222,4,0.75
532,771,3,0.5
435,977,2,0.25
296,127,5,1.0
199,313,4,0.75
7,230,3,0.5
619,118,5,1.0
328,1518,3,0.5
659,699,3,0.5
551,328,5,1.0
466,346,3,0.5
387,742,2,0.25
174,905,3,0.5
675,531,5,1.0
399,179,3,0.5
298,423,5,1.0
650,659,3,0.5
718,222,4,0.75
476,85,2,0.25
524,640,1,0.0
650,233,2,0.25
642,391,4,0.75
380,1116,4,0.75
136,127,5,1.0
693,432,4,0.75
648,24,3,0.5
727,720,2,0.25
145,894,1,0.0
601,151,3,0.5
586,238,2,0.25
554,220,3,0.5
292,499,5,1.0
659,762,3,0.5
663,280,3,0.5
727,1119,3,0.5
521,191,4,0.75
30,683,3,0.5
650,195,4,0.75
142,7,4,0.75
499,132,4,0.75
637,150,1,0.0
592,181,3,0.5
523,533,4,0.75
716,836,4,0.75
613,127,4,0.75
711,483,5,1.0
52,919,5,1.0
141,930,4,0.75
606,748,3,0.5
502,300,2,0.25
609,319,1,0.0
643,155,2,0.25
540,294,4,0.75
478,451,5,1.0
600,241,5,1.0
618,955,2,0.25
557,887,3,0.5
567,357,2,0.25
727,68,4,0.75
339,1135,2,0.25
711,229,3,0.5
615,275,4,0.75
501,840,4,0.75
726,355,3,0.5
56,229,3,0.5
486,1086,3,0.5
590,9,3,0.5
159,405,5,1.0
704,304,2,0.25
682,581,2,0.25
716,602,5,1.0
561,180,4,0.75
622,403,4,0.75
639,274,1,0.0
595,411,3,0.5
443,343,5,1.0
639,796,1,0.0
715,175,3,0.5
81,186,5,1.0
498,425,2,0.25
164,282,5,1.0
479,187,4,0.75
542,625,3,0.5
699,678,3,0.5
694,200,4,0.75
707,140,2,0.25
59,191,4,0.75
284,687,3,0.5
114,474,5,1.0
115,317,5,1.0
666,410,2,0.25
480,462,4,0.75
567,811,4,0.75
647,250,3,0.5
676,688,1,0.0
642,559,5,1.0
643,420,4,0.75
338,488,5,1.0
622,143,4,0.75
646,258,3,0.5
568,603,5,1.0
83,235,1,0.0
315,23,5,1.0
659,805,5,1.0
654,56,4,0.75
724,342,3,0.5
256,678,5,1.0
279,130,1,0.0
579,676,3,0.5
283,866,3,0.5
464,984,2,0.25
453,12,5,1.0
327,99,4,0.75
500,569,4,0.75
566,393,2,0.25
684,625,3,0.5
727,125,4,0.75
600,188,4,0.75
174,70,5,1.0
669,508,3,0.5
644,1610,3,0.5
345,9,4,0.75
634,287,3,0.5
392,615,5,1.0
301,678,2,0.25
243,151,3,0.5
102,200,3,0.5
557,322,3,0.5
648,479,4,0.75
502,751,3,0.5
588,142,5,1.0
593,846,2,0.25
429,79,4,0.75
21,853,5,1.0
472,392,4,0.75
600,541,1,0.0
328,723,3,0.5
339,939,4,0.75
437,204,5,1.0
524,111,5,1.0
608,213,4,0.75
92,428,4,0.75
291,93,4,0.75
675,509,5,1.0
638,265,5,1.0
579,1446,2,0.25
87,577,4,0.75
274,258,5,1.0
409,179,5,1.0
504,485,4,0.75
54,252,3,0.5
437,318,4,0.75
593,476,2,0.25
679,327,4,0.75
699,749,3,0.5
561,277,3,0.5
429,419,4,0.75
665,97,2,0.25
557,334,4,0.75
722,124,4,0.75
15,931,1,0.0
331,302,5,1.0
181,305,2,0.25
555,762,4,0.75
527,425,4,0.75
645,203,4,0.75
693,69,3,0.5
686,234,4,0.75
110,161,5,1.0
513,250,3,0.5
130,475,3,0.5
630,255,5,1.0
729,689,4,0.75
658,70,3,0.5
712,465,4,0.75
247,64,5,1.0
391,213,4,0.75
591,487,4,0.75
611,333,4,0.75
621,333,4,0.75
728,508,4,0.75
212,269,3,0.5
457,629,4,0.75
256,460,4,0.75
313,452,3,0.5
57,678,3,0.5
542,13,4,0.75
650,679,3,0.5
653,282,3,0.5
116,896,2,0.25
397,688,1,0.0
627,121,3,0.5
590,515,3,0.5
708,535,2,0.25
618,966,4,0.75
614,1134,2,0.25
397,989,1,0.0
648,367,3,0.5
419,405,3,0.5
426,133,5,1.0
43,473,3,0.5
563,118,4,0.75
657,1,3,0.5
588,602,3,0.5
561,710,4,0.75
693,1232,2,0.25
608,655,5,1.0
660,153,4,0.75
453,24,4,0.75
487,747,4,0.75
653,476,2,0.25
458,208,4,0.75
682,124,2,0.25
683,350,2,0.25
406,228,3,0.5
545,258,3,0.5
201,637,3,0.5
97,100,2,0.25
468,195,5,1.0
181,292,1,0.0
664,172,5,1.0
429,178,4,0.75
688,339,5,1.0
551,272,5,1.0
679,121,2,0.25
269,122,1,0.0
92,735,3,0.5
653,458,2,0.25
293,265,3,0.5
567,493,4,0.75
152,284,5,1.0
268,257,4,0.75
581,9,5,1.0
716,160,2,0.25
300,833,4,0.75
486,275,4,0.75
660,357,2,0.25
256,243,4,0.75
286,70,5,1.0
562,98,4,0.75
397,134,5,1.0
533,31,3,0.5
246,1188,3,0.5
658,718,3,0.5
716,499,4,0.75
615,306,4,0.75
707,467,4,0.75
702,294,1,0.0
193,580,4,0.75
567,174,1,0.0
263,602,4,0.75
524,133,5,1.0
455,747,4,0.75
230,451,4,0.75
436,441,3,0.5
286,946,3,0.5
272,654,5,1.0
425,316,4,0.75
682,1437,2,0.25
727,367,3,0.5
294,252,4,0.75
588,1428,5,1.0
592,338,2,0.25
581,221,2,0.25
456,79,3,0.5
691,294,4,0.75
455,12,3,0.5
479,215,3,0.5
333,269,2,0.25
637,1102,3,0.5
472,240,4,0.75
108,740,3,0.5
727,217,3,0.5
643,94,4,0.75
327,311,3,0.5
546,690,2,0.25
257,60,5,1.0
23,194,4,0.75
704,211,5,1.0
389,396,3,0.5
109,636,5,1.0
603,385,4,0.75
627,461,3,0.5
351,312,5,1.0
682,29,2,0.25
35,748,4,0.75
727,933,1,0.0
637,744,4,0.75
457,931,2,0.25
703,293,4,0.75
314,53,1,0.0
684,111,4,0.75
271,73,2,0.25
658,943,3,0.5
437,614,5,1.0
429,232,4,0.75
101,979,2,0.25
354,518,3,0.5
411,208,4,0.75
548,313,5,1.0
674,25,4,0.75
548,591,3,0.5
711,1466,4,0.75
637,405,1,0.0
567,475,4,0.75
716,416,3,0.5
543,38,3,0.5
694,121,5,1.0
128,742,3,0.5
417,1086,4,0.75
216,79,4,0.75
220,332,3,0.5
352,92,3,0.5
478,222,2,0.25
121,135,5,1.0
561,356,1,0.0
634,50,4,0.75
661,310,2,0.25
87,1179,3,0.5
610,271,1,0.0
313,331,3,0.5
506,578,3,0.5
145,331,3,0.5
49,77,1,0.0
514,283,4,0.75
299,1036,2,0.25
308,506,4,0.75
343,1039,5,1.0
629,64,5,1.0
721,403,4,0.75
345,293,4,0.75
714,252,3,0.5
709,28,5,1.0
606,191,5,1.0
430,258,4,0.75
716,470,4,0.75
616,260,3,0.5
159,250,3,0.5
113,289,2,0.25
632,404,5,1.0
184,492,4,0.75
689,151,3,0.5
391,661,5,1.0
588,417,5,1.0
658,515,5,1.0
280,575,2,0.25
711,699,5,1.0
279,410,5,1.0
665,133,3,0.5
269,1428,5,1.0
587,905,3,0.5
592,483,5,1.0
307,168,5,1.0
623,298,2,0.25
479,602,4,0.75
187,23,4,0.75
665,194,3,0.5
474,50,5,1.0
332,294,5,1.0
629,147,5,1.0
647,134,4,0.75
305,1,5,1.0
429,468,3,0.5
650,780,2,0.25
717,293,5,1.0
716,503,3,0.5
579,709,5,1.0
8,177,4,0.75
664,481,5,1.0
560,429,3,0.5
343,127,5,1.0
468,22,5,1.0
269,509,4,0.75
483,274,4,0.75
585,171,3,0.5
648,578,4,0.75
707,186,3,0.5
619,257,3,0.5
648,265,4,0.75
73,268,3,0.5
571,174,4,0.75
394,411,4,0.75
89,181,4,0.75
529,310,4,0.75
570,243,1,0.0
490,475,4,0.75
684,237,5,1.0
684,94,3,0.5
514,342,1,0.0
144,651,4,0.75
712,399,5,1.0
535,447,5,1.0
712,542,4,0.75
483,480,3,0.5
711,137,5,1.0
567,836,3,0.5
243,280,1,0.0
727,585,2,0.25
353,333,4,0.75
738,188,3,0.5
551,90,1,0.0
648,117,2,0.25
618,91,4,0.75
695,882,4,0.75
519,339,3,0.5
468,25,5,1.0
601,820,1,0.0
488,659,3,0.5
56,144,5,1.0
694,275,4,0.75
41,276,2,0.25
457,190,5,1.0
659,661,5,1.0
408,270,5,1.0
314,65,4,0.75
374,282,5,1.0
493,188,5,1.0
650,739,2,0.25
170,258,3,0.5
389,1197,3,0.5
643,49,3,0.5
719,126,2,0.25
699,112,3,0.5
41,1039,3,0.5
689,471,4,0.75
472,101,5,1.0
21,983,2,0.25
699,235,3,0.5
11,25,3,0.5
473,319,3,0.5
78,237,5,1.0
643,1074,2,0.25
587,340,5,1.0
665,127,4,0.75
453,94,4,0.75
618,44,4,0.75
606,239,4,0.75
577,217,5,1.0
383,514,5,1.0
738,651,4,0.75
169,683,3,0.5
567,521,3,0.5
311,581,3,0.5
541,1074,1,0.0
676,344,5,1.0
466,22,5,1.0
671,578,3,0.5
339,144,3,0.5
648,615,4,0.75
619,55,1,0.0
81,269,3,0.5
588,315,4,0.75
727,208,4,0.75
559,69,5,1.0
101,278,2,0.25
463,744,3,0.5
721,317,4,0.75
48,289,1,0.0
386,273,3,0.5
621,71,3,0.5
679,357,5,1.0
487,1,5,1.0
504,70,3,0.5
561,10,3,0.5
640,249,4,0.75
474,685,3,0.5
379,186,5,1.0
690,204,3,0.5
599,975,5,1.0
707,496,3,0.5
671,576,5,1.0
235,971,4,0.75
169,134,5,1.0
479,472,1,0.0
456,1057,3,0.5
618,117,5,1.0
498,156,5,1.0
542,80,3,0.5
270,200,5,1.0
468,150,5,1.0
456,268,5,1.0
642,1285,4,0.75
586,250,3,0.5
14,762,3,0.5
76,6,5,1.0
333,174,5,1.0
648,568,5,1.0
546,250,4,0.75
379,63,2,0.25
660,80,1,0.0
719,66,3,0.5
305,300,3,0.5
342,98,3,0.5
354,143,4,0.75
343,67,3,0.5
235,153,4,0.75
222,678,3,0.5
514,527,4,0.75
479,198,5,1.0
659,1119,4,0.75
339,205,5,1.0
543,474,5,1.0
594,181,3,0.5
467,273,4,0.75
664,64,4,0.75
468,191,4,0.75
504,961,4,0.75
410,873,4,0.75
422,396,4,0.75
90,660,4,0.75
686,588,4,0.75
480,705,4,0.75
23,96,4,0.75
77,1,5,1.0
713,1431,3,0.5
592,221,5,1.0
632,423,4,0.75
489,358,5,1.0
666,864,3,0.5
48,56,3,0.5
736,181,2,0.25
486,1171,3,0.5
720,258,4,0.75
262,278,3,0.5
551,331,5,1.0
504,88,3,0.5
569,1014,3,0.5
207,226,2,0.25
181,885,1,0.0
734,82,4,0.75
176,289,3,0.5
144,357,4,0.75
588,846,4,0.75
270,665,4,0.75
728,282,4,0.75
654,284,4,0.75
547,332,3,0.5
339,1404,5,1.0
640,684,4,0.75
311,655,4,0.75
147,750,5,1.0
688,678,5,1.0
84,744,4,0.75
87,845,4,0.75
425,686,3,0.5
505,177,3,0.5
514,156,4,0.75
229,937,2,0.25
195,358,2,0.25
543,313,3,0.5
524,118,4,0.75
708,280,4,0.75
452,73,3,0.5
607,485,3,0.5
82,473,2,0.25
637,546,1,0.0
650,1126,4,0.75
671,182,4,0.75
374,412,4,0.75
435,448,3,0.5
370,136,4,0.75
42,38,3,0.5
437,402,2,0.25
550,328,5,1.0
499,887,5,1.0
524,382,3,0.5
201,65,4,0.75
374,235,3,0.5
707,1397,1,0.0
712,728,4,0.75
178,435,4,0.75
235,1,4,0.75
536,472,3,0.5
533,1047,3,0.5
721,681,3,0.5
701,304,4,0.75
659,143,5,1.0
470,150,5,1.0
425,209,2,0.25
658,318,4,0.75
682,748,3,0.5
653,416,1,0.0
184,655,3,0.5
526,328,2,0.25
308,588,5,1.0
661,709,4,0.75
281,690,5,1.0
543,302,4,0.75
561,371,1,0.0
606,628,4,0.75
327,663,4,0.75
99,651,5,1.0
109,161,3,0.5
346,1232,1,0.0
141,100,4,0.75
543,531,4,0.75
705,50,4,0.75
559,153,3,0.5
705,172,3,0.5
705,627,3,0.5
532,346,5,1.0
639,155,3,0.5
223,535,3,0.5
618,692,4,0.75
618,276,3,0.5
239,632,5,1.0
695,338,2,0.25
650,222,4,0.75
406,611,3,0.5
184,591,3,0.5
126,681,5,1.0
442,217,3,0.5
447,469,4,0.75
392,345,4,0.75
373,202,3,0.5
194,29,2,0.25
588,483,4,0.75
345,303,4,0.75
466,182,4,0.75
210,684,3,0.5
635,886,4,0.75
79,258,5,1.0
457,588,5,1.0
51,136,4,0.75
233,318,5,1.0
313,28,3,0.5
190,696,3,0.5
574,310,4,0.75
642,729,3,0.5
43,418,4,0.75
590,287,4,0.75
727,692,4,0.75
730,298,4,0.75
236,97,5,1.0
688,332,5,1.0
548,1089,2,0.25
505,202,3,0.5
486,880,5,1.0
172,425,1,0.0
743,321,2,0.25
488,181,4,0.75
74,340,5,1.0
291,1209,1,0.0
279,926,4,0.75
399,79,3,0.5
533,356,4,0.75
78,880,5,1.0
376,328,3,0.5
698,177,1,0.0
100,258,4,0.75
539,303,5,1.0
125,8,4,0.75
622,597,5,1.0
244,26,5,1.0
41,238,5,1.0
693,183,2,0.25
110,326,4,0.75
577,228,3,0.5
222,571,2,0.25
30,252,3,0.5
100,900,4,0.75
625,647,4,0.75
686,170,5,1.0
456,121,2,0.25
682,356,3,0.5
94,286,4,0.75
707,170,5,1.0
201,160,5,1.0
472,1047,4,0.75
682,573,4,0.75
425,195,4,0.75
717,268,5,1.0
454,526,4,0.75
173,334,4,0.75
207,293,2,0.25
650,198,4,0.75
274,597,3,0.5
716,163,4,0.75
452,863,5,1.0
693,162,3,0.5
653,77,3,0.5
383,134,5,1.0
553,136,4,0.75
561,175,4,0.75
650,234,4,0.75
577,140,4,0.75
653,64,4,0.75
615,211,5,1.0
634,325,1,0.0
630,595,5,1.0
589,272,5,1.0
588,386,2,0.25
642,1219,4,0.75
606,157,4,0.75
301,68,4,0.75
541,1053,3,0.5
318,1048,4,0.75
151,1,5,1.0
716,157,3,0.5
378,755,3,0.5
445,237,2,0.25
577,8,4,0.75
566,54,3,0.5
